replication,learner,fe_estimate,dml_estimate,difference
78,Random forest,0.0243383851642966,0.0244723552309383,-0.000133970066641748
79,Elastic net,0.0355116102741703,0.0334496499768717,0.00206196029729857
79,Lasso,0.0355116102741703,0.036173473601678,-0.00066186332750779
79,Neural net,0.0355116102741703,0.0289770555696645,0.00653455470450578
79,Random forest,0.0355116102741703,0.0443161588517921,-0.0088045485776218
80,Elastic net,0.0381356670190887,0.0361701259504733,0.00196554106861539
80,Lasso,0.0381356670190887,0.0373737272035572,0.000761939815531521
80,Neural net,0.0381356670190887,0.0289895459130852,0.00914612110600352
80,Random forest,0.0381356670190887,0.0381059856268483,2.96813922403688e-05
81,Elastic net,0.0195100537817132,0.0203939413650989,-0.000883887583385673
81,Lasso,0.0195100537817132,0.0201375517291472,-0.000627497947433983
81,Neural net,0.0195100537817132,0.0187354036468705,0.000774650134842726
81,Random forest,0.0195100537817132,0.00963781580466917,0.00987223797704401
82,Elastic net,0.0337967983804817,0.0125559169576587,0.0212408814228229
82,Lasso,0.0337967983804817,0.0134762636825025,0.0203205346979792
82,Neural net,0.0337967983804817,0.00747086854170468,0.026325929838777
82,Random forest,0.0337967983804817,0.0174799532040248,0.0163168451764568
83,Elastic net,0.0644763873206825,0.0214725871439514,0.0430038001767311
83,Lasso,0.0644763873206825,0.0235225591270591,0.0409538281936234
83,Neural net,0.0644763873206825,0.0161483081232197,0.0483280791974628
83,Random forest,0.0644763873206825,0.021959546670647,0.0425168406500355
84,Elastic net,0.0499897604945601,0.0289605174943508,0.0210292430002093
84,Lasso,0.0499897604945601,0.0322104084339388,0.0177793520606213
84,Neural net,0.0499897604945601,0.017785855170799,0.0322039053237611
84,Random forest,0.0499897604945601,0.0389395128171054,0.0110502476774547
85,Elastic net,0.0196429153609738,0.00845443559635291,0.0111884797646209
85,Lasso,0.0196429153609738,0.0065827455725892,0.0130601697883846
85,Neural net,0.0196429153609738,0.00983270931714364,0.00981020604383018
85,Random forest,0.0196429153609738,0.033294821314959,-0.0136519059539852
86,Elastic net,0.0469200987642217,0.0111502817353879,0.0357698170288339
86,Lasso,0.0469200987642217,0.0104689271881311,0.0364511715760906
86,Neural net,0.0469200987642217,0.00419614178590456,0.0427239569783172
86,Random forest,0.0469200987642217,0.0218306190934368,0.0250894796707849
87,Elastic net,0.053661270625887,0.0225473193261312,0.0311139512997558
87,Lasso,0.053661270625887,0.0239318692146978,0.0297294014111892
87,Neural net,0.053661270625887,0.0194748699078924,0.0341864007179946
87,Random forest,0.053661270625887,0.025339215574525,0.028322055051362
88,Elastic net,0.040129869451517,-0.00130560872682626,0.0414354781783432
88,Lasso,0.040129869451517,-0.00129173303972859,0.0414216024912456
88,Neural net,0.040129869451517,0.00402058864375708,0.0361092808077599
88,Random forest,0.040129869451517,0.00766234160955965,0.0324675278419574
89,Elastic net,0.0555646826417658,0.0392405760181815,0.0163241066235843
89,Lasso,0.0555646826417658,0.042117038228403,0.0134476444133628
89,Neural net,0.0555646826417658,0.0269377086635321,0.0286269739782338
89,Random forest,0.0555646826417658,0.0175544855468416,0.0380101970949242
90,Elastic net,0.0481393222368877,0.0329616949502238,0.0151776272866639
90,Lasso,0.0481393222368877,0.0321684038939741,0.0159709183429135
90,Neural net,0.0481393222368877,0.0144651470556908,0.0336741751811968
90,Random forest,0.0481393222368877,0.0361671455446604,0.0119721766922273
91,Elastic net,-0.00121562565317915,0.020459132620953,-0.0216747582741321
91,Lasso,-0.00121562565317915,0.0224707176120554,-0.0236863432652346
91,Neural net,-0.00121562565317915,0.0164947338311682,-0.0177103594843474
91,Random forest,-0.00121562565317915,0.0291080545927286,-0.0303236802459078
92,Elastic net,0.0870375548426815,0.0245965077694971,0.0624410470731844
92,Lasso,0.0870375548426815,0.0247092102429196,0.0623283445997619
92,Neural net,0.0870375548426815,0.00467769922851817,0.0823598556141633
92,Random forest,0.0870375548426815,0.0230760233087643,0.0639615315339172
93,Elastic net,0.0396203250041112,0.00585604760304258,0.0337642774010686
93,Lasso,0.0396203250041112,0.00825643115009145,0.0313638938540197
93,Neural net,0.0396203250041112,-0.00264743835726953,0.0422677633613807
93,Random forest,0.0396203250041112,0.0142221577350401,0.025398167269071
94,Elastic net,0.0340667788369403,0.032630566225768,0.00143621261117228
94,Lasso,0.0340667788369403,0.0311513171663454,0.00291546167059488
94,Neural net,0.0340667788369403,0.0467220075053202,-0.0126552286683799
94,Random forest,0.0340667788369403,0.0213817254689425,0.0126850533679978
95,Elastic net,0.0645270840506784,0.0193956103421015,0.045131473708577
95,Lasso,0.0645270840506784,0.0148541229972513,0.0496729610534272
95,Neural net,0.0645270840506784,0.0116021848948787,0.0529248991557998
95,Random forest,0.0645270840506784,0.016751165449538,0.0477759186011405
96,Elastic net,0.0357727362564309,0.00134954473812599,0.0344231915183049
96,Lasso,0.0357727362564309,0.00134462650497283,0.034428109751458
96,Neural net,0.0357727362564309,0.0191710683616308,0.0166016678948001
96,Random forest,0.0357727362564309,0.017508820449709,0.0182639158067219
97,Elastic net,0.0207580832228275,0.0269085690345747,-0.00615048581174726
97,Lasso,0.0207580832228275,0.0285852059948769,-0.00782712277204939
97,Neural net,0.0207580832228275,0.0218101470206823,-0.00105206379785481
97,Random forest,0.0207580832228275,0.0261819866591427,-0.00542390343631519
